transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
31532,1/16/2023 13:09,39775,1038,1,0,24.92,31,0
11997,12/5/2023 4:12,39776,378,2,0,227.44,0,0
14240,9/12/2023 17:08,39776,997,3,0,232.38,49,0
94124,1/9/2023 17:17,39776,1588,1,0.15,145.8,18,0
25706,12/20/2023 8:14,39777,1394,1,0.2,70.1,6,0
28773,4/6/2023 1:57,39777,1067,1,0.2,26.92,0,0
34807,11/11/2021 23:57,39777,1341,1,0,108.74,27,0
59823,12/1/2021 9:01,39778,1679,1,0.15,29.91,48,0
93121,6/12/2022 5:20,39778,691,2,0,23.82,33,0
21521,8/4/2022 6:23,39779,664,1,0,42.75,0,0
51369,10/17/2023 23:54,39779,,1,0,,0,0
86418,6/26/2023 17:35,39781,1056,1,0.05,58.48,37,0
2343,11/22/2023 22:22,39786,640,1,0,32.93,9,0
6067,6/23/2023 0:13,39786,1753,3,0,128.94,37,0
50017,4/24/2021 18:35,39786,964,1,0,66.35,37,0
52218,3/29/2022 12:24,39786,416,1,0.05,29.14,0,0
62988,12/7/2022 19:47,39786,203,1,0.2,92.38,26,0
62209,1/29/2021 8:06,39787,1670,3,0,260.7,13,0
14339,1/30/2023 11:41,39788,1854,1,0.15,40.6,8,0
46225,1/10/2021 8:52,39788,370,1,0,46.78,10,0
81650,12/28/2023 16:53,39788,806,1,0.2,44.52,45,0
88679,9/19/2021 23:58,39788,235,2,0.05,20.73,30,0
282,10/5/2023 18:51,39790,625,1,0,17.87,37,0
27696,12/5/2021 10:29,39790,477,2,0,49.02,10,0
29868,3/23/2023 9:44,39792,1655,1,0,91.96,41,0
70757,10/13/2021 5:27,39792,872,1,0,97.95,0,0
93270,12/7/2022 20:16,39793,846,1,0,65.23,1,0
81332,12/21/2023 23:49,39794,1501,2,0.05,123.2,48,0
95449,8/11/2023 14:49,39795,1667,1,0,71.97,39,0
53928,5/8/2023 17:24,39800,654,1,0.1,27.28,45,0
81374,6/27/2022 17:08,39800,687,1,0,231.28,39,0
39590,8/3/2022 15:18,39801,1197,1,0.05,82.92,40,0
63981,9/2/2021 7:51,39802,580,2,0.1,97.02,21,0
22411,7/16/2022 19:54,39803,1837,1,0,10.49,15,0
26177,8/22/2022 9:29,39803,1428,1,0.15,33.69,9,0
57809,9/20/2022 6:42,39803,512,3,0.15,77.37,39,0
10812,5/19/2022 7:18,39804,420,1,0,14.53,0,0
16645,12/6/2023 21:01,39806,1835,1,0.1,58.35,41,0
74113,7/3/2022 21:43,39806,,1,0.1,,5,0
75816,11/7/2023 7:33,39809,,1,0,,10,0
97365,5/15/2023 13:21,39809,1911,1,0.05,24,4,0
13224,3/15/2023 14:45,39810,723,1,0,67.04,11,0
45281,5/20/2021 17:29,39810,635,1,0,34.39,36,0
11788,12/29/2021 21:10,39811,56,1,0.05,9.12,17,0
20182,7/31/2021 14:54,39812,348,1,0,35.23,31,0
34905,1/23/2023 14:26,39812,888,1,0.15,15.33,0,0
78874,8/6/2022 15:32,39813,1182,2,0.2,-105.52,8,1
20624,2/5/2021 0:00,39814,176,1,0.05,23.69,17,0
31461,6/16/2021 6:15,39815,1072,1,0,48.95,0,0
38383,9/14/2023 15:21,39815,1497,2,0.05,113.94,45,0
99016,6/1/2021 18:43,39815,814,2,0.05,51.93,0,0
92604,6/10/2021 0:50,39816,681,1,0,124.64,48,0
60560,3/17/2022 16:28,39817,1938,1,0,9.84,0,0
85352,11/7/2021 4:34,39817,1207,1,0.05,23.13,32,0
40712,2/6/2022 18:48,39820,82,1,0,62.58,12,0
67169,5/20/2021 6:24,39821,138,1,0,33.36,44,0
96354,2/6/2023 9:51,39823,924,1,0,40.17,48,0
78945,1/25/2023 13:12,39824,527,1,0.2,91.74,47,0
83256,5/16/2022 10:21,39824,1029,1,0.2,29.01,0,0
48517,2/16/2022 12:05,39826,,1,0.15,,0,0
1513,3/11/2023 14:40,39827,787,1,0,12.89,10,0
5146,11/17/2023 14:12,39827,134,1,0,57.18,5,0
17315,1/23/2023 15:26,39827,1094,1,0,119.03,0,0
65236,1/9/2022 12:40,39827,1308,3,0,422.58,21,0
72237,2/21/2023 17:30,39829,201,1,0.2,31.29,16,0
80317,12/26/2021 16:14,39829,44,1,0,123.03,7,0
83431,9/9/2021 20:44,39829,92,4,0,221.36,0,0
35866,9/16/2023 22:15,39830,1621,3,0.1,232.44,23,0
42502,12/25/2021 5:33,39830,889,1,0,112.29,22,0
67092,9/8/2023 8:37,39830,1955,2,0,105.58,5,0
101559,5/4/2022 12:53,39831,523,1,0,38.9,43,0
43455,8/24/2021 18:25,39833,4,2,0,150.9,0,0
78392,1/9/2022 7:58,39833,688,3,0,307.8,13,0
15456,8/30/2021 17:10,39834,673,1,0,155.04,30,0
4247,9/10/2021 5:28,39835,815,1,0.05,68.16,0,0
14977,5/2/2022 19:19,39835,1191,1,0,23.63,49,0
29490,7/23/2023 21:02,39836,,1,0,,24,0
64139,2/10/2021 13:57,39836,1512,1,0.1,113.03,0,0
71107,11/30/2022 22:54,39836,937,1,0,122.5,0,0
75068,9/5/2021 19:30,39836,1784,1,0,-78.81,22,1
30020,7/26/2022 14:52,39837,264,1,0,140.24,0,0
65528,11/9/2021 19:45,39837,1036,1,0,63.52,45,0
75095,11/23/2022 11:35,39837,1653,1,0.1,48.93,47,0
101791,4/9/2023 21:02,39837,1314,1,0.1,48.92,39,0
32568,7/5/2022 17:34,39842,1649,1,0.1,185.71,11,0
5440,2/15/2023 13:34,39843,872,2,0,195.9,31,0
8867,7/21/2023 18:48,39843,1502,1,0.15,18.64,18,0
40126,6/26/2021 1:14,39843,167,1,0,30.69,37,0
20838,2/5/2021 7:25,39844,761,1,0.05,169.82,5,0
39602,7/4/2022 18:50,39846,575,3,0,261.15,2,0
56278,11/18/2022 22:05,39847,1888,1,0,93.85,4,0
48495,10/2/2021 15:04,39848,1831,1,0,114.45,0,0
79786,9/3/2023 5:48,39850,588,1,0.05,52.72,41,0
79935,3/28/2022 17:00,39853,1568,1,0,33.22,43,0
50431,2/26/2021 19:02,39854,1659,1,0,22.94,13,0
86458,6/21/2023 6:45,39854,713,2,0.15,113.19,8,0
59131,11/27/2022 20:17,39856,25,1,0,74.82,0,0
81220,1/28/2023 15:22,39856,1296,1,0.05,35.1,29,0
92680,6/12/2021 12:26,39858,1854,1,0.05,45.37,7,0
72127,12/29/2021 2:03,39859,1828,1,0,70.58,18,0
9438,9/30/2023 15:55,39860,,1,0.05,,0,0
33801,1/5/2023 10:17,39860,711,2,0,90.88,18,0
38298,5/10/2023 19:31,39861,968,1,0.1,136.26,40,0
82254,8/5/2021 6:29,39862,,2,0.05,,3,0
32235,6/29/2021 19:44,39864,1055,1,0,55.93,37,0
89942,12/10/2022 0:26,39864,1979,4,0,208.24,0,0
98467,7/15/2022 5:56,39866,735,3,0.2,56.64,28,0
60072,5/19/2021 21:55,39867,1666,1,0,101.31,3,0
81681,3/2/2023 19:33,39867,1476,1,0,141.7,28,0
6371,9/4/2022 16:26,39868,964,1,0,66.35,0,0
100179,12/15/2022 17:24,39869,1880,1,0,26.73,49,0
23494,4/3/2022 8:12,39870,795,3,0.15,120.08,23,0
34913,2/19/2021 9:50,39872,968,1,0.05,143.83,0,0
50729,6/26/2022 17:51,39873,1720,1,0,48.37,23,0
61472,5/1/2021 19:58,39873,,1,0.2,,2,0
34537,6/12/2021 7:47,39875,639,1,0.15,32.64,23,0
82490,9/25/2022 18:52,39875,292,1,0,138.05,50,0
11363,2/4/2022 10:01,39877,545,2,0.05,128.34,0,0
11654,8/3/2021 19:23,39879,287,2,0,319.84,37,0
34703,1/17/2023 4:27,39879,261,1,0.1,48.14,4,0
52225,4/20/2022 4:44,39880,1720,2,0.15,82.23,0,0
78230,11/16/2021 21:20,39880,1514,1,0.1,6.9,0,0
84438,4/4/2023 21:31,39880,1021,4,0,78.76,0,0
93868,8/19/2022 7:35,39880,705,1,0.15,237.89,46,0
42111,3/5/2021 11:20,39881,1027,2,0,156.28,34,0
32222,8/2/2021 5:29,39883,664,1,0,42.75,32,0
353,1/2/2021 10:51,39884,769,1,0.2,119.5,0,0
11175,5/9/2022 15:59,39886,1216,2,0,197.98,45,0
69219,3/22/2022 14:12,39886,276,2,0,161.46,2,0
86011,11/10/2021 18:00,39887,1467,1,0.1,58.32,17,0
39346,3/4/2023 6:39,39888,751,1,0,21.78,24,0
53404,12/21/2023 8:07,39888,1809,1,0,97.21,18,0
14222,3/24/2021 18:00,39889,470,1,0.2,118.74,37,0
30505,3/12/2021 9:26,39889,99,1,0.2,14.26,44,0
28322,4/30/2023 9:06,39891,1836,1,0,10.11,0,0
76582,6/11/2021 10:41,39891,1824,4,0.05,39.48,12,0
91160,12/30/2022 15:23,39891,456,1,0.1,126.48,0,0
62333,11/6/2022 12:00,39892,332,1,0,21.34,21,0
32379,5/24/2022 22:23,39893,153,1,0.15,58.98,15,0
12684,7/15/2022 8:18,39894,824,1,0,152.18,28,0
17294,9/25/2021 7:31,39894,1280,1,0.1,184.66,0,0
3168,12/12/2022 15:18,39896,,1,0,,20,0
42304,10/13/2021 19:35,39896,957,1,0,15.41,15,0
40684,7/18/2021 6:25,39897,179,1,0.05,181.64,26,0
76947,9/21/2022 18:07,39898,1847,1,0.15,87.13,0,0
31270,11/23/2023 22:13,39900,926,1,0.1,12.85,44,0
53363,5/16/2022 18:17,39900,28,2,0.1,55.26,6,0
12908,5/23/2021 0:16,39904,,1,0,,1,0
4816,9/17/2023 19:59,39906,633,1,0,172.13,5,0
10249,11/2/2022 11:50,39907,1962,1,0.2,58.67,0,0
92233,8/15/2023 18:39,39907,315,2,0,153.12,24,0
93013,10/9/2023 7:18,39907,1136,2,0,56.8,42,0
36480,4/29/2021 12:35,39908,673,1,0,155.04,8,0
73449,6/15/2023 4:40,39909,560,1,0,133.59,25,0
12482,11/18/2021 4:39,39912,147,3,0.05,351.89,33,0
57270,1/22/2023 9:13,39912,1685,3,0,-257.73,0,1
12175,2/18/2022 18:15,39914,1447,3,0,56.64,0,0
40065,7/7/2021 15:11,39914,1822,1,0,10.87,48,0
9033,9/18/2022 12:49,39916,1177,1,0.05,39.57,42,0
48481,5/16/2021 17:04,39917,,1,0,,0,0
93958,4/4/2023 10:29,39917,933,2,0,-368.18,29,1
16205,1/3/2022 7:18,39918,895,1,0,7.65,0,0
17954,8/17/2023 16:45,39918,596,1,0,55.79,19,0
93741,11/9/2021 14:17,39918,1554,1,0.05,29.46,24,0
17366,8/12/2021 8:37,39919,1217,1,0,38.12,5,0
68403,12/9/2022 10:47,39921,1488,1,0.05,17.14,39,0
91058,8/20/2023 8:22,39922,279,1,0.15,117.27,3,0
5118,5/19/2022 8:35,39923,1227,1,0.05,87.66,28,0
46155,10/3/2023 22:00,39923,1093,1,0.05,67.54,29,0
48047,7/1/2023 14:37,39924,248,1,0,44.57,28,0
49937,4/27/2021 18:33,39924,1052,1,0.1,19.64,9,0
75081,10/22/2023 5:47,39924,837,1,0.05,96.01,0,0
84191,7/1/2021 5:00,39924,810,1,0.05,75.72,38,0
98404,8/8/2021 18:48,39925,1651,1,0.05,77.45,44,0
30197,10/14/2021 10:23,39926,1768,1,0.05,61.14,43,0
40904,6/27/2023 15:30,39926,1232,1,0.05,165.42,45,0
96911,1/9/2023 21:07,39926,458,1,0.15,43.94,12,0
19865,6/11/2021 5:41,39927,1017,1,0.2,19.88,0,0
61576,9/30/2021 16:22,39927,38,2,0,266.82,36,0
43112,9/26/2021 21:04,39928,1071,1,0,69.72,15,0
61245,6/30/2021 21:48,39928,1623,1,0,113.82,17,0
61536,2/23/2023 11:40,39928,432,1,0.15,7.53,13,0
20151,6/20/2021 6:28,39929,55,3,0.15,50.54,44,0
101732,7/10/2022 20:59,39929,1861,1,0,59.51,25,0
40425,7/17/2021 13:04,39930,1072,1,0,48.95,17,0
47543,4/18/2023 13:10,39930,1758,1,0,17.14,0,0
11669,10/27/2021 7:17,39931,163,1,0,82.09,0,0
32037,4/12/2021 17:04,39931,257,1,0,80.37,30,0
52203,3/18/2023 10:02,39931,717,1,0,89.93,0,0
96742,6/13/2023 20:25,39931,850,1,0,90.17,46,0
11966,3/12/2021 2:12,39934,773,1,0,60,17,0
53365,1/3/2022 8:43,39937,1638,1,0,15.87,7,0
28704,12/5/2023 14:57,39938,1909,3,0,32.97,4,0
49189,9/15/2023 9:32,39938,966,1,0.2,57.54,8,0
82283,3/29/2023 10:37,39939,455,1,0,62.14,8,0
18630,9/2/2021 12:00,39940,1156,1,0,156.43,33,0
66770,7/9/2023 1:43,39940,1646,1,0,62.69,13,0
68783,9/9/2023 3:56,39940,671,1,0.15,84.38,11,0
17685,6/6/2021 16:02,39941,1323,1,0,76.45,29,0
36230,5/19/2022 20:51,39941,1545,1,0.05,31.09,10,0
48758,11/22/2023 23:43,39941,1972,1,0,74.99,0,0
13690,5/16/2021 16:54,39943,1499,2,0.05,122.47,22,0
51932,9/13/2022 20:46,39944,1272,1,0,62.82,15,0
90360,1/27/2022 7:26,39945,433,2,0.2,41.62,41,0
91713,10/13/2023 9:13,39946,885,1,0,116.65,0,0
16216,4/16/2021 20:56,39947,1418,3,0,357.48,2,0
93344,11/27/2023 10:34,39947,727,1,0,202.15,15,0
328,11/30/2021 12:43,39948,907,1,0.2,22.61,49,0
1655,6/20/2023 22:58,39948,1555,1,0.05,61.86,33,0
62484,9/25/2023 21:43,39948,12,1,0,14.74,9,0
41081,2/12/2023 7:06,39949,1996,1,0,113.75,23,0
62770,6/1/2022 14:21,39949,1531,1,0.05,43.41,17,0
490,6/12/2023 9:47,39950,756,1,0.05,120.04,5,0
102563,4/30/2022 21:21,39951,1195,1,0,40.29,5,0
7971,11/1/2022 19:53,39956,337,1,0.15,63.32,0,0
30052,5/14/2022 19:02,39957,564,1,0.05,233.18,44,0
44359,7/27/2022 6:59,39957,525,1,0.2,41.21,29,0
12057,10/29/2023 22:34,39959,32,3,0.15,159.68,18,0
12616,5/9/2021 19:05,39960,1242,1,0,15.75,8,0
22029,4/30/2023 17:05,39963,1078,1,0,41.82,24,0
49449,11/22/2022 17:29,39963,1236,1,0,92.83,37,0
99173,5/26/2021 7:13,39963,157,1,0.2,14.92,25,0
14396,9/4/2022 19:15,39965,1779,1,0.05,91.36,13,0
81488,3/25/2021 11:12,39965,716,1,0,34.28,16,0
7200,8/6/2021 9:47,39967,327,2,0,29.44,43,0
93031,10/4/2022 3:55,39967,958,1,0,-96.37,31,1
84660,12/14/2022 18:48,39968,968,1,0,151.4,47,0
89123,1/16/2022 19:09,39968,637,2,0,67.04,12,0
2675,4/30/2023 14:52,39970,336,1,0,117.63,8,0
82638,7/3/2023 15:09,39970,1406,3,0,45.66,47,0
2221,11/7/2021 5:19,39971,875,2,0.1,207.67,16,0
15695,11/30/2022 9:21,39971,13,3,0.05,176.16,3,0
20757,3/6/2021 8:18,39972,1598,3,0.05,384.32,41,0
7299,6/26/2021 12:12,39974,1883,4,0.15,84.42,12,0
45399,9/13/2021 16:47,39975,531,1,0.1,99.72,15,0
57669,4/15/2021 13:42,39975,1582,1,0,16.82,48,0
15038,12/31/2022 23:23,39976,644,1,0,16.11,5,0
24722,12/14/2023 8:27,39976,1473,2,0,172.9,20,0
95396,7/25/2022 22:54,39976,116,1,0,8.43,38,0
101112,1/18/2021 6:31,39978,,3,0.15,,47,0
103008,11/30/2023 5:58,39981,1844,3,0.15,213.41,49,0
12694,5/4/2022 17:20,39982,1708,1,0,29.28,24,0
14356,10/8/2022 15:07,39983,1817,1,0,13.56,23,0
44715,3/6/2022 12:03,39984,80,1,0,160.82,0,0
77984,5/11/2021 8:58,39985,,1,0,,45,0
32254,9/22/2023 12:10,39987,272,1,0,69.02,15,0
56898,1/3/2021 8:24,39987,188,1,0,29.48,40,0
12446,6/30/2022 22:05,39988,340,1,0,50.81,17,0
60551,2/4/2023 11:28,39988,244,1,0,21.24,17,0
7549,9/12/2022 21:45,39989,313,1,0,-59.58,49,1
14912,7/14/2022 14:55,39989,472,1,0.2,66.22,34,0
61007,9/16/2021 21:39,39989,259,1,0.1,52.82,0,0
8568,10/13/2023 18:03,39991,95,1,0,87.96,1,0
24144,10/10/2023 21:11,39991,316,1,0.1,259.6,20,0
51701,1/16/2023 8:58,39991,1695,3,0.15,226.39,17,0
25616,12/12/2021 5:35,39994,433,4,0.05,98.84,35,0
23198,6/11/2022 23:14,39995,1398,1,0,71.61,0,0
36996,3/3/2022 7:51,39996,1535,1,0,18.29,8,0
55469,2/17/2022 15:11,39996,,1,0.2,,28,0
78222,8/22/2023 0:17,39996,1317,1,0.05,19.1,41,0
94518,6/5/2022 5:20,39996,713,3,0.05,189.75,48,0
76248,8/14/2021 7:08,39997,881,2,0,356.72,44,0
91523,7/15/2023 6:06,40004,1717,1,0,8.45,28,0
94154,11/27/2021 10:47,40004,1934,4,0,355.72,18,0
64811,1/26/2022 8:19,40005,,1,0,,3,0
79271,3/9/2023 12:27,40005,1996,1,0,113.75,27,0
44708,11/19/2022 2:15,40006,641,1,0.2,97.02,32,0
59321,7/27/2021 20:24,40006,1491,2,0,480.12,1,0
70761,11/29/2023 21:06,40007,1685,2,0.1,154.64,45,0
96214,6/18/2023 7:49,40010,1116,1,0,86.99,29,0
44763,3/6/2023 19:01,40011,1988,2,0,371.12,39,0
57303,9/22/2023 4:57,40011,1057,1,0.2,24,7,0
51070,12/23/2022 16:55,40012,735,1,0.05,22.42,11,0
67888,7/6/2022 0:07,40012,887,1,0,28,11,0
92169,1/8/2021 8:35,40014,845,1,0.05,50.54,20,0
95564,7/3/2023 5:04,40014,1921,1,0,70.34,5,0
37753,6/5/2022 19:03,40015,10,1,0,84.11,0,0
38738,1/31/2023 14:27,40016,1937,4,0.05,188.59,39,0
85065,2/1/2023 11:55,40017,224,1,0,81.02,4,0
18125,6/22/2023 18:18,40018,1345,1,0.1,24.33,20,0
2587,12/7/2023 9:50,40020,760,1,0.05,96.17,31,0
33476,4/5/2023 13:50,40020,221,1,0,42.32,0,0
13656,12/23/2023 22:13,40022,1244,2,0.1,135.49,46,0
41682,7/20/2022 10:21,40022,,1,0.05,,25,0
45212,11/26/2023 11:31,40022,836,1,0.05,161.9,20,0
75693,8/3/2023 18:37,40023,1429,1,0,203.41,39,0
34249,6/13/2022 18:30,40024,,1,0,,37,0
9958,10/18/2021 21:02,40027,1075,1,0,87.72,21,0
94334,9/19/2021 12:51,40027,1776,1,0.05,21.06,0,0
19898,4/11/2021 16:07,40030,51,1,0,59.09,47,0
10241,10/11/2021 12:09,40031,390,1,0,160.72,25,0
33923,1/1/2021 18:03,40031,1077,1,0,12.8,20,0
72073,5/18/2021 4:43,40033,461,1,0,18.76,10,0
10409,8/8/2021 10:12,40035,1972,1,0.05,71.24,10,0
37624,11/24/2021 17:18,40035,475,1,0.05,176.23,9,0
46880,1/27/2023 11:51,40036,,1,0,,14,0
102738,2/13/2023 21:26,40038,1406,1,0.05,14.46,35,0
1936,4/24/2021 17:25,40039,180,1,0,55.68,0,0
26898,7/3/2023 14:42,40039,304,2,0.05,56.43,41,0
23204,3/10/2023 22:07,40040,171,3,0.05,621.07,13,0
68490,11/20/2022 21:08,40040,1550,2,0,100.1,2,0
79214,4/1/2022 14:00,40040,1742,1,0,146.12,25,0
2391,10/10/2021 15:25,40041,303,1,0,44.4,0,0
10357,9/10/2022 17:31,40041,931,1,0,58.08,25,0
53045,10/13/2021 15:49,40041,1481,1,0,65.06,15,0
25420,7/14/2021 6:37,40042,1196,1,0.05,47.08,40,0
35105,4/13/2023 16:03,40042,1838,4,0,124.12,29,0
69687,8/6/2021 4:42,40042,36,2,0,19.36,44,0
56257,12/27/2023 17:26,40043,599,1,0,101.97,43,0
75569,6/4/2021 19:41,40044,1756,1,0.05,74.22,41,0
45170,6/16/2023 16:48,40045,1552,1,0.1,67.57,45,0
22813,12/30/2022 12:58,40046,1315,1,0,7.39,0,0
45947,5/25/2023 0:28,40046,1109,1,0,128.01,43,0
76260,12/2/2023 9:40,40046,187,1,0.05,74.93,19,0
67123,9/15/2023 6:52,40047,1489,1,0,74.15,0,0
3222,8/12/2023 21:37,40048,1491,1,0,240.06,5,0
48182,10/22/2022 2:22,40049,438,1,0,86.44,27,0
50506,3/16/2022 8:21,40049,1889,1,0,20.09,35,0
33364,3/2/2022 16:41,40050,1000,2,0,-59.36,25,1
75351,3/16/2021 2:29,40050,1165,1,0,36.89,0,0
13223,10/21/2022 14:59,40051,754,1,0.05,58.52,42,0
63360,10/31/2023 21:44,40052,,2,0,,41,0
15571,4/8/2021 11:01,40055,,1,0.05,,0,0
64163,5/7/2022 15:19,40055,584,1,0,44.4,27,0
67384,9/9/2022 7:14,40056,,1,0.1,,34,0
82117,1/18/2021 0:01,40056,1636,1,0.05,27.12,0,0
4261,3/3/2023 15:16,40058,1483,2,0,268.66,15,0
47873,5/7/2023 20:39,40058,1982,1,0,49.51,43,0
80830,1/9/2022 14:12,40058,712,1,0,55.48,31,0
58438,10/6/2021 15:59,40060,855,1,0.05,64.07,0,0
91797,6/29/2023 17:58,40061,1975,3,0.05,158.09,0,0
29765,11/6/2023 11:26,40062,1375,1,0.2,24.1,7,0
70853,12/26/2022 13:17,40062,1131,1,0,98.22,30,0
12730,11/18/2023 19:26,40063,488,1,0.05,15.71,40,0
25067,3/27/2021 10:25,40064,1776,1,0,22.17,40,0
7233,9/11/2021 14:02,40065,1548,1,0.2,34.91,42,0
53742,8/15/2022 5:22,40066,1335,1,0,60.41,0,0
3437,4/14/2023 23:12,40067,1224,1,0,104.85,46,0
42029,9/9/2022 10:36,40067,894,1,0.1,75.93,7,0
64669,2/12/2022 21:22,40069,759,1,0,33.04,5,0
84048,11/21/2023 18:45,40070,,1,0.15,,44,0
3840,4/17/2022 19:17,40075,1595,3,0.1,96.61,43,0
53572,5/15/2022 8:50,40075,,1,0.1,,43,0
89483,11/21/2023 20:23,40076,14,3,0.05,209.79,0,0
22452,1/16/2021 12:49,40077,1206,1,0.05,14.16,31,0
89718,8/5/2022 7:12,40077,23,1,0,59.39,37,0
69537,10/23/2022 6:09,40078,12,1,0.2,11.79,0,0
29405,5/20/2021 20:49,40080,320,1,0.1,9.88,4,0
64906,6/27/2023 15:10,40080,659,3,0.1,15.47,0,0
66859,5/31/2023 16:43,40083,609,2,0,156.82,47,0
73263,10/21/2021 18:05,40084,391,1,0,123.95,49,0
27744,9/14/2022 10:01,40085,891,1,0,94.7,27,0
97371,8/2/2021 7:46,40085,412,1,0,203.07,0,0
69097,12/16/2022 3:01,40087,725,1,0,40.75,0,0
100989,5/7/2023 9:41,40087,877,1,0.15,7.17,0,0
5500,10/18/2021 8:00,40088,1329,1,0,110.08,22,0
93187,10/20/2022 3:58,40088,719,2,0,32.46,6,0
64021,1/8/2023 22:14,40090,693,1,0,-55.18,42,1
97513,4/18/2023 7:48,40092,1247,1,0,79.94,26,0
71489,8/23/2022 22:40,40093,,1,0.15,,0,0
76912,2/3/2022 21:21,40093,982,1,0,25.29,0,0
79980,11/29/2023 11:47,40094,1474,1,0,10.76,2,0
9596,8/17/2023 16:27,40095,1110,4,0,116.52,50,0
60253,8/30/2023 13:22,40095,734,1,0,37.35,5,0
14552,8/22/2021 21:08,40097,1227,1,0,92.27,28,0
43095,2/5/2022 11:45,40098,546,1,0,14.39,0,0
62653,7/16/2023 7:22,40099,261,1,0.15,45.47,4,0
92485,10/4/2021 5:35,40101,953,1,0.1,12.33,43,0
31463,8/11/2021 18:17,40102,1613,1,0.15,9.49,30,0
83933,1/28/2021 23:24,40102,1905,4,0,64.56,4,0
100687,12/7/2023 13:42,40102,56,1,0,9.6,30,0
53441,11/16/2021 19:48,40103,233,1,0,154.81,23,0
78009,8/24/2021 17:39,40103,540,3,0,63.87,32,0
80305,5/1/2022 0:11,40104,168,1,0.1,75.51,0,0
83849,7/6/2021 22:00,40104,752,1,0,48.1,0,0
93615,12/31/2021 14:10,40104,752,1,0,48.1,15,0
101865,5/19/2022 18:17,40104,231,3,0,281.28,0,0
41431,5/19/2023 16:13,40106,1424,1,0,81.73,5,0
59677,9/25/2023 11:58,40106,1979,1,0.1,46.85,16,0
69518,12/14/2021 8:15,40109,224,2,0,162.04,40,0
24120,9/15/2022 20:55,40110,954,1,0,82.88,48,0
87986,7/9/2021 12:14,40110,459,1,0,155.11,44,0
7662,10/23/2022 6:52,40112,1198,1,0.1,82.84,24,0
25609,10/4/2021 4:44,40112,1664,1,0.05,32.6,0,0
27921,9/30/2023 17:54,40112,1322,1,0.1,15.28,31,0
23926,3/9/2022 1:17,40114,1549,4,0,212.32,6,0
42004,5/2/2023 19:34,40116,,1,0.1,,28,0
69965,4/16/2022 11:24,40116,85,2,0.1,130.34,40,0
21721,4/16/2022 0:52,40119,624,1,0.1,-22.83,31,1
93507,1/26/2021 16:10,40120,671,1,0.05,94.31,28,0
95606,11/7/2023 15:41,40120,205,1,0.1,56.92,29,0
654,12/24/2023 21:36,40121,257,1,0.1,72.33,41,0
70123,3/9/2023 3:58,40122,,1,0.1,,0,0
51435,10/16/2021 10:40,40124,127,1,0,116.18,41,0
72423,9/3/2022 10:07,40125,216,1,0,83.49,5,0
64795,10/19/2021 22:28,40126,881,1,0,178.36,44,0
58425,7/30/2023 10:47,40127,,1,0,,0,0
101794,9/18/2021 0:55,40128,1991,1,0,33.14,30,0
29125,11/12/2023 18:16,40129,,2,0,,0,0
2021,9/1/2022 5:26,40130,496,1,0.2,371.66,0,0
12959,6/9/2022 15:37,40131,1367,1,0.05,53.79,1,0
86447,6/15/2022 15:55,40132,1026,1,0,103.17,14,0
20050,7/26/2023 21:19,40133,1265,3,0.15,194.23,0,0
25261,6/3/2022 10:57,40133,671,1,0,99.27,0,0
100157,7/10/2022 15:35,40136,776,2,0,17.8,5,0
90320,12/2/2022 7:08,40137,,1,0.1,,5,0
84466,6/15/2022 13:23,40139,,1,0,,31,0
81299,7/6/2023 15:42,40140,231,2,0,187.52,0,0
50904,3/26/2023 12:57,40141,1677,1,0,63.86,30,0
91824,11/25/2023 7:04,40142,8,1,0,121.82,26,0
7434,2/15/2021 20:36,40144,1019,1,0.2,54.62,31,0
83236,1/7/2022 23:29,40144,863,2,0.15,49.78,0,0
45735,1/4/2023 19:27,40145,998,1,0,74.68,17,0
70657,5/20/2021 12:46,40146,299,1,0.1,35.6,2,0
80481,3/19/2021 20:29,40147,113,2,0.2,21.62,33,0
75021,8/12/2021 8:05,40149,679,1,0,50.79,0,0
60152,2/24/2023 9:45,40150,,3,0,,32,0
64953,12/5/2023 7:34,40150,1605,2,0,373.82,36,0
95497,6/21/2021 21:52,40152,546,1,0,14.39,27,0
85487,10/13/2023 18:43,40153,1322,1,0,16.98,0,0
89505,8/15/2023 22:32,40154,281,1,0.2,14.46,18,0
41340,10/29/2022 10:15,40155,229,1,0.15,104.49,48,0
102308,3/18/2023 8:35,40155,,1,0.1,,30,0
24490,7/29/2022 12:09,40156,602,1,0,81.5,36,0
46445,12/29/2022 3:33,40156,1259,2,0,203.28,13,0
52745,10/7/2022 7:45,40157,470,1,0,148.42,38,0
13151,9/19/2023 12:25,40158,717,1,0,89.93,0,0
19475,4/1/2022 15:00,40158,617,2,0,175.14,44,0
41826,8/14/2022 17:32,40160,1698,1,0.05,43.81,48,0
59038,1/15/2023 13:08,40160,1110,1,0.1,26.22,3,0
25176,8/4/2023 14:05,40161,918,1,0,23.03,13,0
916,11/10/2021 20:48,40164,,2,0,,0,0
36804,9/18/2023 16:33,40165,265,1,0,33.43,0,0
52750,8/12/2023 13:38,40166,1552,1,0,75.08,7,0
9414,8/18/2023 14:45,40167,844,1,0,36.42,35,0
48227,3/11/2022 15:09,40167,457,1,0,26.49,10,0
